,surgery,age,hospital_number,rectal_temp,pulse,respiratory_rate,temp_of_extremities,peripheral_pulse,mucous_membrane,capillary_refill_time,pain,peristalsis,abdominal_distention,nasogastric_tube,nasogastric_reflux,nasogastric_reflux_ph,rectal_exam_feces,abdomen,packed_cell_volume,total_protein,abdomo_appearance,abdomo_protein,surgical_lesion,lesion_1,lesion_2,lesion_3,outcome
571,-0.3141580438359014,-0.5101630649773016,-0.9476657710369472,-0.368142434616071,0.31881531274134417,-1.6714023249185488,-0.5695723080974733,1.07586599675645,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,depressed,normal,slight,slight,more_1_liter,normal,firm,clear,no,lived
572,-0.3140142230279541,-1.7786377685145662,-0.9476657710369472,0.8480028288608521,1.6097560053169502,-0.15215535217874837,-0.4833190218313529,-0.4978944926477949,0.2148305679551532,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,bright_red,less_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,decreased,other,cloudy,no,lived
573,-0.3126859087966049,-0.12962065391611674,-0.3290421118441553,0.11831567077469828,-0.7139372413191407,-1.6714023249185488,-0.5770725938597445,0.38341138141858216,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,alert,hypomotile,none,slight,none,normal,distend_small,cloudy,yes,lived
574,-0.3147407024937392,1.138854049621148,0.7019973201438311,0.3615447234700829,1.6097560053169502,0.4175622625986768,-0.5695723080974733,0.19456012269007292,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,moderate,none,more_1_liter,absent,distend_small,serosanguious,yes,lived
575,-0.3147790547091918,-0.12962065391611674,-0.6727219225068175,-1.0978295927022248,1.3515678668018292,-0.2471082879749859,-0.5733224509786089,0.005708863961563362,0.6213052947482436,-0.07546531948629838,-0.040274806222011794,yes,adult,warm,normal,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,none,less_1_liter,increased,normal,clear,yes,died
576,-0.31353850804782074,-0.256468124269845,1.1144130929390257,-0.368142434616071,0.06062717422622297,2.4115739143196646,-0.6333247370767795,0.005708863961563362,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,absent,severe,slight,less_1_liter,absent,distend_small,serosanguious,yes,died
577,-0.31348466743766606,-1.3980953574533814,0.1521096230835717,0.3615447234700829,-0.19756096428889824,-0.2471082879749859,-0.5733224509786089,0.6352130597232614,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,pale_pink,more_3_sec,depressed,hypomotile,moderate,slight,none,absent,distend_large,serosanguious,yes,died
578,-0.3141580438359014,-0.256468124269845,-0.6727219225068175,-0.8546005400068403,-0.7139372413191407,-0.9117788385486486,-0.5770725938597445,0.19456012269007292,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,none,decreased,distend_small,cloudy,yes,lived
579,-0.3148845233016865,0.5046166978525156,0.9769411686739609,-0.732986013659148,0.680278706662514,0.03775051941372667,-0.5170703077615739,0.9499651576041103,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,hypomotile,moderate,slight,none,absent,distend_small,serosanguious,yes,died
580,-0.31013401138379637,-0.256468124269845,0.28958154734863656,-0.6113714873114556,-1.2303135183493832,-0.626920031159936,2.010525994123866,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_small,serosanguious,yes,euthanized
581,-0.31401496057055894,1.3925489903285955,-0.46651403610922015,-0.8546005400068403,1.3515678668018292,-0.15215535217874837,-0.49831959335589554,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,reduced,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,less_1_liter,normal,distend_large,cloudy,no,lived
582,-0.30937803021381693,-0.8907054760384773,1.1144130929390257,-1.0978295927022248,-1.2303135183493832,0.4175622625986768,1.3355002755194458,-0.8126465905286439,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,normal,bright_pink,less_3_sec,depressed,absent,none,none,none,decreased,distend_large,serosanguious,yes,euthanized
583,-0.3143424294871159,-2.159180179575742,-0.26030614971162286,-0.368142434616071,-1.2303135183493832,1.4620445563572895,-0.5395711650483879,0.06865928353773322,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,none,more_1_liter,absent,distend_large,serosanguious,yes,died
584,3.1979173220756367,1.138854049621148,2.9015481083848687,3.2802933558146985,0.31881531274134417,-0.15215535217874837,-0.5320708792861165,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,young,cold,normal,dark_cyanotic,less_3_sec,depressed,absent,severe,none,less_1_liter,decreased,distend_small,serosanguious,yes,died
585,-0.31273458660852554,0.37776922749878733,0.22084558521610412,-1.0978295927022248,0.008989546523198907,-0.437014159567461,-0.5583218794540662,-0.3090432339192856,-0.11472861524377156,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,absent,distend_large,serosanguious,yes,died
586,3.1988835028880005,0.12407428679133078,2.9015481083848687,3.2802933558146985,0.42209056814739276,-0.15215535217874837,-0.5208204506427095,1.2017668359087896,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,yes,young,cold,normal,dark_cyanotic,more_3_sec,depressed,absent,severe,none,more_1_liter,absent,distend_small,serosanguious,yes,died
587,-0.31345737836128634,-0.0027731835623884637,-0.46651403610922015,-0.368142434616071,0.4737281958504168,-0.2471082879749859,-0.5395711650483879,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,mild_pain,hypermotile,moderate,slight,less_1_liter,absent,distend_large,serosanguious,yes,lived
588,-0.31348466743766606,2.66102369386586,1.1831490550715582,0.3615447234700829,0.06062717422622297,0.7024210699873894,-0.49831959335589554,1.2647172554849593,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,no,adult,cold,reduced,dark_cyanotic,more_3_sec,depressed,absent,severe,slight,none,absent,distend_large,serosanguious,no,died
589,-0.3149177127189051,-2.032332709222014,0.5645253958787663,-1.0978295927022248,-1.2303135183493832,1.556997492153527,-0.4795688789502172,0.06865928353773322,-0.31658591505908174,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,more_3_sec,severe_pain,absent,moderate,slight,more_1_liter,absent,distend_small,serosanguious,yes,lived
590,-0.3133511722261868,-0.12962065391611674,0.1521096230835717,0.6047737761654676,-0.19756096428889824,-0.2471082879749859,-0.6333247370767795,-1.064448268833323,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,young,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,increased,distend_small,serosanguious,no,died
591,-0.3141418178985945,0.8851591089136914,-0.5352499982417526,-0.5505642241376094,-0.7139372413191407,-0.626920031159936,-0.5395711650483879,0.19456012269007292,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,none,none,none,normal,distend_small,cloudy,yes,lived
592,-0.30937803021381693,1.138854049621148,0.7019973201438311,1.2736536710777753,-1.2303135183493832,0.03775051941372667,-0.5208204506427095,-1.4421507862903418,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,mild_pain,hypomotile,severe,significant,less_1_liter,absent,distend_large,cloudy,yes,euthanized
593,-0.3133194578941779,-1.1444004167459338,-0.5352499982417526,-0.003298855572994037,0.06062717422622297,-1.006731774344886,-0.550821593691795,0.761113898875601,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_pink,less_3_sec,extreme_pain,hypomotile,slight,slight,more_1_liter,absent,distend_small,serosanguious,no,died
594,-0.31351195651404584,0.8851591089136914,-0.6727219225068175,-0.8546005400068403,1.3515678668018292,-0.057202416382510855,-0.5808227367408801,2.3348743882798457,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,alert,hypomotile,none,slight,less_1_liter,normal,normal,cloudy,no,lived
595,-0.3135495711868936,-0.5101630649773016,0.28958154734863656,-0.8546005400068403,0.5770034512564653,0.5125151983949143,-0.5770725938597445,-1.4421507862903418,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,pale_pink,more_3_sec,depressed,absent,moderate,none,more_1_liter,normal,distend_large,cloudy,yes,euthanized
596,-0.312908646663272,-1.271247887099653,0.9769411686739609,-1.0978295927022248,0.8351915897715866,0.22765639100620172,-0.4945694504747599,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,none,more_1_liter,decreased,distend_small,serosanguious,yes,euthanized
597,-0.31401496057055894,0.25092175714505904,0.014637698818506841,0.11831567077469828,1.3515678668018292,0.22765639100620172,-0.5545717365729306,0.5093122205709216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_cyanotic,less_3_sec,mild_pain,hypomotile,moderate,significant,more_1_liter,absent,distend_small,serosanguious,yes,died
598,-0.3133511722261868,0.37776922749878733,0.28958154734863656,-0.003298855572994037,0.5770034512564653,0.03775051941372667,-0.5208204506427095,0.5093122205709216,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_small,serosanguious,yes,died
599,-0.3133511722261868,0.8851591089136914,0.1521096230835717,0.3615447234700829,0.06062717422622297,-0.437014159567461,-0.5695723080974733,-0.434944073071625,-0.14858617510340427,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,severe_pain,absent,severe,significant,none,decreased,distend_small,cloudy,yes,died
600,3.1979173220756367,0.7583116385599631,2.9015481083848687,3.2802933558146985,0.31881531274134417,-0.437014159567461,-0.5320708792861165,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,young,cold,normal,dark_cyanotic,more_3_sec,depressed,absent,severe,slight,more_1_liter,decreased,distend_small,serosanguious,yes,died
601,-0.3125760149484811,-0.763858005684749,2.764076184119804,0.3615447234700829,0.06062717422622297,-1.3865435175298362,-0.5433213079295235,-0.24609281434311575,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,slight,slight,none,absent,distend_small,clear,yes,died
602,-0.31333273366106534,-0.0027731835623884637,-0.6727219225068175,-0.12491338192068635,1.093379728286708,-1.006731774344886,-0.629574594195644,-0.434944073071625,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,pale_pink,less_3_sec,mild_pain,absent,none,slight,more_1_liter,absent,distend_large,clear,no,lived
603,-0.31348466743766606,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,1.2721386847648146,-0.49831959335589554,0.761113898875601,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,decreased,distend_large,serosanguious,yes,euthanized
604,-0.3147584035162558,-0.3833155946235733,-1.0164017331694797,-0.368142434616071,-1.2303135183493832,-1.006731774344886,-0.6333247370767795,0.19456012269007292,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,significant,none,absent,distend_small,cloudy,yes,euthanized
605,-0.31330618212729044,-0.256468124269845,1.5268288657342204,2.428991671380852,-0.19756096428889824,0.7024210699873894,-0.47206859318794586,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,bright_red,more_3_sec,depressed,hypomotile,slight,slight,more_1_liter,absent,distend_small,serosanguious,yes,lived
606,-0.31036412467651203,-1.271247887099653,1.3893569414691553,0.6047737761654676,-1.2303135183493832,0.7024210699873894,1.5980102771989424,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,slight,more_1_liter,decreased,distend_large,serosanguious,yes,euthanized
607,-0.31382762474892506,0.5046166978525156,-0.9476657710369472,-0.6113714873114556,0.5770034512564653,-1.2915905817335986,-0.5545717365729306,1.07586599675645,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,none,more_1_liter,normal,firm,clear,no,lived
608,-0.3097268878659148,1.5193964606823238,0.9769411686739609,-0.6113714873114556,-1.2303135183493832,2.4115739143196646,1.7105145636330126,-1.4421507862903418,-0.29910510969677134,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,dark_cyanotic,more_3_sec,depressed,absent,severe,slight,more_1_liter,decreased,distend_small,serosanguious,yes,euthanized
609,-0.3145577919277344,-1.271247887099653,-1.085137695302012,-0.8546005400068403,0.06062717422622297,-0.8168259027524111,-0.3820651640406899,-0.434944073071625,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,more_1_liter,decreased,distend_small,cloudy,yes,lived
610,-0.309279199504766,-0.12962065391611674,1.7330367521318175,1.0912318815562367,-1.2303135183493832,0.7024210699873894,1.6730131348216557,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,none,absent,distend_large,serosanguious,yes,euthanized
611,-0.3099208615709924,0.5046166978525156,0.1521096230835717,-0.003298855572994037,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,none,slight,more_1_liter,absent,distend_small,serosanguious,yes,lived
612,-0.31019006462176557,-0.8907054760384773,0.1521096230835717,0.3615447234700829,-1.2303135183493832,0.22765639100620172,2.010525994123866,-0.8126465905286439,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,reduced,pale_pink,less_3_sec,severe_pain,absent,moderate,slight,more_1_liter,absent,distend_small,serosanguious,yes,died
613,-0.31348466743766606,0.25092175714505904,-0.6727219225068175,1.2736536710777753,-1.2303135183493832,-0.437014159567461,-0.5583218794540662,0.5093122205709216,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,severe_pain,hypomotile,moderate,significant,none,absent,distend_small,serosanguious,yes,died
614,-0.309839731884458,-1.271247887099653,0.22084558521610412,-0.003298855572994037,-1.2303135183493832,-1.2915905817335986,1.523007419576229,-1.4421507862903418,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,pale_cyanotic,more_3_sec,depressed,absent,slight,slight,more_1_liter,absent,distend_large,serosanguious,no,euthanized
615,-0.309839731884458,-1.271247887099653,-0.46651403610922015,0.11831567077469828,-1.2303135183493832,-0.5319670953636985,2.085528851746579,-1.4421507862903418,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,mild_pain,hypermotile,slight,significant,more_1_liter,decreased,distend_small,clear,yes,lived
616,-0.3141580438359014,0.12407428679133078,-0.6727219225068175,-0.8546005400068403,-0.4557491028040195,-0.626920031159936,-0.5583218794540662,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,less_1_liter,increased,distend_large,clear,yes,lived
617,-0.3136897042818166,0.12407428679133078,-0.6727219225068175,-0.12491338192068635,0.06062717422622297,-0.9117788385486486,-0.6333247370767795,-0.8126465905286439,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,increased,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,less_1_liter,decreased,distend_small,cloudy,yes,lived
618,-0.3132818432213301,1.3925489903285955,-0.5352499982417526,3.523522408510083,1.3515678668018292,-0.626920031159936,-0.5620720223352018,0.761113898875601,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,reduced,bright_pink,less_3_sec,depressed,hypomotile,none,slight,none,normal,distend_small,serosanguious,yes,died
619,-0.3092696114509028,-1.1444004167459338,0.014637698818506841,0.6047737761654676,-1.2303135183493832,1.4620445563572895,1.072990273839949,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,extreme_pain,hypomotile,moderate,significant,less_1_liter,absent,distend_large,serosanguious,yes,euthanized
620,-0.3093677046173489,0.12407428679133078,-0.26030614971162286,1.8209190396423907,-1.2303135183493832,0.32260932680243926,1.185494560274019,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cold,reduced,dark_cyanotic,more_3_sec,mild_pain,absent,moderate,none,none,absent,distend_large,serosanguious,yes,euthanized
621,3.1979173220756367,1.138854049621148,2.9015481083848687,3.2802933558146985,0.31881531274134417,-0.15215535217874837,-0.5320708792861165,1.2647172554849593,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,young,cold,normal,dark_cyanotic,more_3_sec,depressed,absent,severe,none,less_1_liter,decreased,distend_small,serosanguious,yes,died
622,-0.3148845233016865,-0.763858005684749,-0.9476657710369472,-0.368142434616071,0.680278706662514,-0.15215535217874837,-0.5545717365729306,0.25751054226624276,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,severe_pain,absent,none,slight,less_1_liter,absent,distend_small,serosanguious,yes,died
623,-0.31422221004252404,0.12407428679133078,-0.8789298089044147,0.6047737761654676,1.3515678668018292,-1.3865435175298362,-0.5808227367408801,2.586676066584525,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,normal,firm,cloudy,no,lived
624,-0.31333273366106534,-1.0175529463922055,-0.9476657710369472,-0.12491338192068635,-1.7466897953796257,-1.006731774344886,-0.5433213079295235,0.06865928353773322,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,depressed,hypomotile,moderate,slight,less_1_liter,decreased,distend_large,clear,no,lived
625,-0.3140894523736496,-0.763858005684749,-0.26030614971162286,0.3615447234700829,0.008989546523198907,-1.5764493891223113,-0.6708261658881363,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,normal,pale_pink,less_3_sec,depressed,hypomotile,moderate,slight,none,decreased,distend_small,serosanguious,yes,died
626,-0.3147849550500307,-1.1444004167459338,-0.5352499982417526,0.3615447234700829,0.8351915897715866,1.556997492153527,-0.5845728796220159,2.586676066584525,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,hypomotile,slight,none,less_1_liter,absent,distend_small,serosanguious,yes,died
627,-0.31445084825003,0.25092175714505904,-0.6727219225068175,-0.6113714873114556,1.093379728286708,-0.15215535217874837,-0.5170703077615739,0.38341138141858216,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,warm,reduced,pale_cyanotic,less_3_sec,extreme_pain,absent,moderate,significant,less_1_liter,absent,distend_small,cloudy,yes,lived
628,-0.31023210455024247,0.5046166978525156,1.3893569414691553,-0.6113714873114556,-1.2303135183493832,1.746903363746002,1.5980102771989424,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,moderate,none,none,absent,distend_small,cloudy,yes,lived
629,-0.30909923910918063,0.37776922749878733,1.6986687710655513,1.0912318815562367,-1.2303135183493832,0.7024210699873894,1.6730131348216557,-0.8126465905286439,-0.11546464915376359,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,depressed,absent,moderate,slight,more_1_liter,absent,distend_small,serosanguious,yes,lived
630,-0.31306648078071164,0.5046166978525156,0.839469244408896,-0.368142434616071,0.4737281958504168,0.22765639100620172,-0.5583218794540662,-0.434944073071625,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,depressed,absent,moderate,slight,more_1_liter,absent,distend_large,cloudy,yes,died
631,-0.3125760149484811,-2.159180179575742,0.35831750948116897,-0.368142434616071,0.31881531274134417,0.22765639100620172,-0.5770725938597445,0.38341138141858216,0.06854382834424019,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,more_3_sec,extreme_pain,hypomotile,moderate,none,less_1_liter,absent,distend_large,serosanguious,yes,died
632,-0.31348466743766606,2.66102369386586,1.1831490550715582,0.3615447234700829,1.3515678668018292,0.7024210699873894,-0.49831959335589554,0.761113898875601,0.6564509139503623,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,normal_pink,more_3_sec,severe_pain,hypomotile,moderate,slight,more_1_liter,normal,distend_large,serosanguious,yes,euthanized
633,-0.31402454862442214,-0.12962065391611674,-0.6727219225068175,3.0370643031193136,0.31881531274134417,-0.15215535217874837,-0.6408250228390509,0.06865928353773322,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,normal,bright_red,less_3_sec,depressed,absent,moderate,slight,more_1_liter,decreased,distend_large,cloudy,yes,died
634,-0.31402454862442214,-0.8907054760384773,-1.2913455816996093,-0.368142434616071,0.008989546523198907,-0.9117788385486486,-0.5133201648804382,0.06865928353773322,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,pale_pink,less_3_sec,severe_pain,hypomotile,moderate,slight,none,absent,distend_small,clear,yes,died
635,-0.30955651552419255,-0.256468124269845,-1.4975534680972067,-0.8546005400068403,-1.2303135183493832,-1.196637645937361,2.010525994123866,-1.4421507862903418,-0.13276144603857595,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,normal,normal_pink,less_3_sec,severe_pain,normal,slight,significant,more_1_liter,decreased,distend_small,cloudy,no,euthanized
636,-0.3097541769422945,-1.3980953574533814,0.1521096230835717,0.6047737761654676,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.4475999510376604,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,dark_cyanotic,less_3_sec,extreme_pain,absent,severe,none,less_1_liter,absent,distend_large,clear,no,euthanized
637,-0.31348466743766606,1.3925489903285955,0.22084558521610412,0.3615447234700829,1.093379728286708,-1.2915905817335986,-0.6033235940276942,0.19456012269007292,5.019291915428032,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_pink,less_3_sec,depressed,hypomotile,slight,none,less_1_liter,absent,distend_small,serosanguious,yes,died
638,-0.31440438306592394,-0.256468124269845,-0.6727219225068175,-0.6113714873114556,0.06062717422622297,-0.626920031159936,-0.5170703077615739,-0.8126465905286439,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,no,adult,cool,reduced,pale_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,none,absent,distend_small,serosanguious,yes,euthanized
639,-0.3148845233016865,-0.256468124269845,-1.085137695302012,-0.5505642241376094,0.31881531274134417,-0.15215535217874837,-0.5658221652163375,0.25751054226624276,0.2884339589543547,-0.07546531948629838,-0.040274806222011794,yes,adult,normal,normal,pale_pink,less_3_sec,mild_pain,absent,slight,slight,less_1_liter,decreased,distend_large,clear,yes,lived
640,-0.3141580438359014,-0.12962065391611674,-0.46651403610922015,-1.0978295927022248,-0.7139372413191407,-0.5319670953636985,-0.5770725938597445,0.19456012269007292,-0.3143778133291057,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,bright_red,less_3_sec,mild_pain,hypomotile,none,slight,none,increased,distend_large,cloudy,yes,lived
641,-0.31316604903236744,0.12407428679133078,-1.2226096195670768,-0.6113714873114556,0.06062717422622297,-0.626920031159936,-0.5583218794540662,1.07586599675645,-0.29873709274177535,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,less_1_liter,absent,distend_small,cloudy,no,lived
642,-0.3140592131268504,0.12407428679133078,-1.085137695302012,-0.8546005400068403,-0.7139372413191407,-0.057202416382510855,-0.5208204506427095,-0.1831423947669459,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,alert,hypomotile,slight,slight,more_1_liter,decreased,firm,clear,no,lived
643,-0.313895478668572,-0.256468124269845,1.80177271426435,2.30737714503316,1.3515678668018292,0.4175622625986768,-0.5208204506427095,-1.1903491079856627,0.6213052947482436,-0.07546531948629838,-0.040274806222011794,yes,young,normal,reduced,bright_red,more_3_sec,depressed,hypomotile,moderate,slight,more_1_liter,normal,distend_small,cloudy,yes,died
644,-0.3093677046173489,-0.12962065391611674,0.1521096230835717,2.1857626186854677,-1.2303135183493832,2.4115739143196646,2.2355345669920057,-0.8126465905286439,-0.29892110121927334,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,less_3_sec,severe_pain,absent,severe,significant,more_1_liter,absent,distend_small,serosanguious,yes,euthanized
645,-0.31422221004252404,-1.9054852388682855,-1.085137695302012,-0.6113714873114556,1.3515678668018292,-1.4814964533260737,-0.5583218794540662,-0.434944073071625,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,moderate,slight,more_1_liter,absent,distend_small,clear,no,lived
646,-0.3130863944310428,1.0120065792674195,0.28958154734863656,-0.368142434616071,0.4737281958504168,1.367091620561052,-0.550821593691795,-0.434944073071625,-0.29928911817426934,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,dark_cyanotic,less_3_sec,depressed,absent,moderate,slight,more_1_liter,decreased,distend_small,serosanguious,yes,died
647,-0.31033019771668857,-0.5101630649773016,0.28958154734863656,-0.368142434616071,-1.2303135183493832,1.746903363746002,2.1980331381806493,-1.4421507862903418,-0.29947312665176734,-0.07546531948629838,-0.040274806222011794,yes,adult,cool,reduced,pale_cyanotic,more_3_sec,severe_pain,absent,severe,significant,more_1_liter,absent,distend_large,clear,no,euthanized
648,-0.31344262750918916,-0.256468124269845,1.6643007899992852,1.0912318815562367,-0.09428570888284968,-1.3865435175298362,-0.5320708792861165,0.761113898875601,-0.14858617510340427,-0.07546531948629838,-0.040274806222011794,yes,young,cool,reduced,pale_cyanotic,less_3_sec,depressed,hypomotile,moderate,significant,more_1_liter,absent,distend_small,serosanguious,yes,died
649,-0.31382762474892506,0.37776922749878733,-1.2226096195670768,-1.0978295927022248,1.3515678668018292,-0.626920031159936,-0.5208204506427095,3.0273290036177136,-0.7052118195348657,-0.07546531948629838,-0.040274806222011794,no,adult,normal,normal,normal_pink,less_3_sec,mild_pain,hypomotile,slight,slight,none,normal,firm,clear,no,lived
